date,Grad,RH,Rain,STDwd,TD,TDmax,TDmin,TG,TW,Time,WD,WDmax,WS,WS1mm,WSmax,Ws10mm
2022-01-01 00:00:00,0.0,77.0,0.0,10.3,11.2,11.2,11.1,10.7,-9999.0,2354.0,75.0,64.0,5.0,6.0,7.0,5.5
2022-01-01 00:10:00,0.0,77.0,0.0,11.2,11.2,11.2,11.1,10.8,-9999.0,1.0,77.0,84.0,4.7,5.5,6.6,4.9
2022-01-01 00:20:00,0.0,75.0,0.0,10.0,11.4,11.5,11.2,10.9,-9999.0,20.0,80.0,83.0,5.1,6.2,8.0,5.1
2022-01-01 00:30:00,0.0,74.0,0.0,9.6,11.5,11.5,11.4,11.0,-9999.0,22.0,76.0,74.0,4.8,5.8,7.3,5.0
2022-01-01 00:40:00,0.0,73.0,0.0,9.1,11.6,11.7,11.5,11.1,-9999.0,34.0,74.0,64.0,4.8,5.7,7.2,5.0
2022-01-01 00:50:00,0.0,71.0,0.0,9.2,11.7,11.7,11.7,11.3,-9999.0,47.0,76.0,69.0,4.9,5.8,6.4,5.0
2022-01-01 01:00:00,0.0,72.0,0.0,9.9,11.6,11.7,11.5,11.1,-9999.0,51.0,73.0,73.0,3.8,4.5,5.3,4.7
2022-01-01 01:10:00,0.0,74.0,0.0,7.9,11.4,11.6,11.3,10.7,-9999.0,110.0,68.0,63.0,4.6,5.1,6.2,4.6
2022-01-01 01:20:00,0.0,73.0,0.0,8.7,11.4,11.5,11.2,10.8,-9999.0,111.0,70.0,83.0,4.2,4.5,5.6,4.6
2022-01-01 01:30:00,0.0,69.0,0.0,10.3,11.8,12.0,11.5,11.1,-9999.0,126.0,74.0,78.0,4.2,5.4,6.4,4.3
2022-01-01 01:40:00,0.0,68.0,0.0,10.9,11.9,12.0,11.7,11.3,-9999.0,132.0,69.0,73.0,4.0,4.7,5.7,4.3
2022-01-01 01:50:00,0.0,72.0,0.0,6.8,11.5,11.7,11.4,11.0,-9999.0,150.0,61.0,63.0,4.5,4.9,5.9,4.5
2022-01-01 02:00:00,0.0,73.0,0.0,8.1,11.4,11.5,11.3,10.9,-9999.0,151.0,59.0,61.0,4.0,5.2,5.7,4.6
2022-01-01 02:10:00,0.0,75.0,0.0,5.5,11.2,11.3,11.1,10.8,-9999.0,210.0,52.0,50.0,4.8,5.6,6.1,4.8
2022-01-01 02:20:00,0.0,75.0,0.0,57.5,11.1,11.2,11.1,10.6,-9999.0,211.0,81.0,65.0,1.8,4.1,4.1,4.6
2022-01-01 02:30:00,0.0,73.0,0.0,5.9,11.3,11.4,11.1,10.8,-9999.0,230.0,60.0,60.0,4.3,5.6,6.2,4.3
2022-01-01 02:40:00,0.0,74.0,0.0,28.0,11.1,11.3,11.1,10.3,-9999.0,232.0,83.0,60.0,2.2,5.4,5.8,4.6
2022-01-01 02:50:00,0.0,74.0,0.0,6.8,11.1,11.1,11.0,10.2,-9999.0,250.0,65.0,65.0,4.8,5.6,6.1,4.8
2022-01-01 03:00:00,0.0,72.0,0.0,10.6,11.1,11.2,11.0,10.4,-9999.0,252.0,64.0,63.0,4.5,5.4,5.9,5.0
2022-01-01 03:10:00,0.0,75.0,0.0,5.8,10.9,11.0,10.8,10.3,-9999.0,308.0,49.0,51.0,5.2,5.5,6.2,5.3
2022-01-01 03:20:00,0.0,75.0,0.0,14.8,10.9,10.9,10.8,10.4,-9999.0,314.0,54.0,50.0,4.9,6.2,7.1,5.5
2022-01-01 03:30:00,0.0,74.0,0.0,10.6,10.9,11.0,10.9,10.5,-9999.0,321.0,54.0,57.0,4.7,6.0,6.9,4.9
2022-01-01 03:40:00,0.0,74.0,0.0,5.6,11.0,11.1,10.9,10.6,-9999.0,340.0,57.0,59.0,5.6,6.3,7.1,5.6
2022-01-01 03:50:00,0.0,74.0,0.0,5.1,11.1,11.1,11.0,10.6,-9999.0,350.0,60.0,58.0,6.4,7.4,8.3,6.4
2022-01-01 04:00:00,0.0,74.0,0.0,6.0,11.0,11.0,10.9,10.3,-9999.0,351.0,57.0,55.0,5.7,6.3,6.9,6.4
2022-01-01 04:10:00,0.0,74.0,0.0,9.2,10.8,10.9,10.7,10.0,-9999.0,401.0,56.0,48.0,4.7,5.6,6.9,5.6
2022-01-01 04:20:00,0.0,73.0,0.0,9.5,10.9,11.0,10.8,10.4,-9999.0,420.0,55.0,43.0,5.3,5.8,7.3,5.3
2022-01-01 04:30:00,0.0,73.0,0.0,7.3,11.0,11.0,10.9,10.6,-9999.0,421.0,59.0,49.0,5.0,5.6,6.3,5.3
2022-01-01 04:40:00,0.0,74.0,0.0,10.0,10.9,11.0,10.9,10.5,-9999.0,431.0,60.0,59.0,4.4,5.0,5.8,5.0
2022-01-01 04:50:00,0.0,74.0,0.0,90.9,10.8,10.9,10.8,10.4,-9999.0,441.0,210.0,57.0,2.9,4.7,5.3,4.3
2022-01-01 05:00:00,0.0,73.0,0.0,34.9,11.0,11.2,10.8,10.7,-9999.0,451.0,237.0,259.0,2.2,3.8,4.6,2.7
2022-01-01 05:10:00,0.0,78.0,0.0,14.6,10.6,11.0,10.4,10.2,-9999.0,508.0,247.0,261.0,2.6,3.6,4.8,2.7
2022-01-01 05:20:00,0.0,81.0,0.0,29.4,10.3,10.4,10.1,9.8,-9999.0,511.0,196.0,239.0,1.5,2.0,2.6,2.6
2022-01-01 05:30:00,0.0,83.0,0.0,23.6,9.9,10.1,9.8,9.4,-9999.0,521.0,194.0,179.0,0.9,1.7,2.1,1.5
2022-01-01 05:40:00,0.0,86.0,0.0,37.9,9.8,9.8,9.7,9.2,-9999.0,531.0,178.0,233.0,0.7,1.1,1.6,0.9
2022-01-01 05:50:00,0.0,87.0,0.0,20.3,9.6,9.7,9.6,9.1,-9999.0,550.0,172.0,204.0,1.0,1.3,1.6,1.0
2022-01-01 06:00:00,0.0,88.0,0.0,27.1,9.6,9.6,9.6,9.1,-9999.0,551.0,173.0,153.0,0.8,1.1,1.3,1.0
2022-01-01 06:10:00,0.0,89.0,0.0,12.1,9.6,9.7,9.6,9.2,-9999.0,610.0,218.0,213.0,1.3,1.9,2.6,1.3
2022-01-01 06:20:00,0.0,90.0,0.0,20.8,9.7,9.8,9.7,9.4,-9999.0,611.0,233.0,222.0,0.8,1.8,1.5,1.4
2022-01-01 06:30:00,0.0,91.0,0.0,19.9,9.8,9.8,9.8,9.5,-9999.0,621.0,270.0,279.0,0.1,0.7,1.1,0.8
2022-01-01 06:40:00,0.0,92.0,0.1,15.4,9.8,9.9,9.8,9.6,-9999.0,636.0,301.0,286.0,0.3,0.7,0.8,0.3
2022-01-01 06:50:00,1.0,93.0,0.2,22.3,9.8,9.8,9.7,9.7,-9999.0,650.0,174.0,156.0,0.6,0.9,1.1,0.6
2022-01-01 07:00:00,3.0,93.0,0.2,15.1,9.7,9.7,9.6,9.7,-9999.0,700.0,128.0,138.0,0.9,1.1,1.3,0.9
2022-01-01 07:10:00,10.0,94.0,0.1,4.0,9.6,9.7,9.6,9.7,-9999.0,710.0,101.0,99.0,1.5,1.8,1.9,1.5
2022-01-01 07:20:00,15.0,94.0,0.0,6.6,9.6,9.7,9.6,9.7,-9999.0,719.0,95.0,104.0,1.8,1.9,2.2,1.8
2022-01-01 07:30:00,22.0,95.0,0.0,6.7,9.7,9.7,9.7,9.7,-9999.0,721.0,95.0,88.0,1.5,1.7,1.9,1.7
2022-01-01 07:40:00,32.0,95.0,0.0,7.1,9.7,9.8,9.7,9.9,-9999.0,739.0,109.0,109.0,1.5,1.8,2.1,1.5
2022-01-01 07:50:00,52.0,95.0,0.1,5.3,9.8,9.9,9.8,10.1,-9999.0,741.0,124.0,120.0,1.2,1.4,1.6,1.5
2022-01-01 08:00:00,87.0,95.0,0.0,5.6,10.0,10.1,9.8,10.5,-9999.0,753.0,130.0,118.0,1.0,1.4,1.5,1.2
2022-01-01 08:10:00,72.0,95.0,0.0,14.9,10.1,10.2,10.0,10.6,-9999.0,801.0,127.0,139.0,0.6,0.8,0.9,1.0
2022-01-01 08:20:00,64.0,95.0,0.0,11.5,10.2,10.3,10.2,10.7,-9999.0,820.0,109.0,109.0,1.1,1.7,2.0,1.1
2022-01-01 08:30:00,60.0,95.0,0.1,15.7,10.1,10.2,10.1,10.6,-9999.0,824.0,141.0,125.0,1.1,1.5,1.8,1.2
2022-01-01 08:40:00,65.0,94.0,0.0,33.3,10.2,10.4,10.1,10.6,-9999.0,840.0,126.0,113.0,1.1,1.9,2.2,1.1
2022-01-01 08:50:00,75.0,94.0,0.0,11.7,10.2,10.2,10.1,10.4,-9999.0,850.0,92.0,79.0,1.7,2.1,2.4,1.7
2022-01-01 09:00:00,107.0,93.0,0.0,11.9,10.2,10.3,10.2,10.5,-9999.0,900.0,81.0,84.0,2.7,3.6,4.9,2.7
2022-01-01 09:10:00,121.0,91.0,0.0,10.3,10.3,10.4,10.2,10.5,-9999.0,910.0,78.0,75.0,3.5,5.0,5.7,3.5
2022-01-01 09:20:00,141.0,88.0,0.0,11.5,10.2,10.3,10.2,10.5,-9999.0,916.0,71.0,63.0,3.8,4.7,6.2,3.9
2022-01-01 09:30:00,192.0,86.0,0.0,10.9,10.3,10.4,10.2,10.7,-9999.0,930.0,70.0,64.0,4.9,5.5,7.1,4.9
2022-01-01 09:40:00,208.0,85.0,0.0,11.2,10.3,10.4,10.3,10.9,-9999.0,937.0,71.0,68.0,5.1,6.1,7.4,5.3
2022-01-01 09:50:00,161.0,85.0,0.0,11.2,10.5,10.6,10.4,11.0,-9999.0,941.0,77.0,82.0,4.4,5.8,6.4,5.1
2022-01-01 10:00:00,142.0,85.0,0.0,11.4,10.5,10.6,10.4,11.1,-9999.0,1000.0,77.0,77.0,4.5,5.5,6.7,4.5
2022-01-01 10:10:00,138.0,85.0,0.0,11.4,10.5,10.6,10.4,11.3,-9999.0,1002.0,77.0,75.0,4.1,5.2,6.0,4.6
2022-01-01 10:20:00,130.0,84.0,0.0,11.4,10.7,10.7,10.6,11.4,-9999.0,1011.0,83.0,82.0,3.8,4.6,5.6,3.9
2022-01-01 10:30:00,134.0,84.0,0.0,11.2,10.6,10.6,10.6,11.1,-9999.0,1028.0,76.0,75.0,4.0,4.9,6.1,4.1
2022-01-01 10:40:00,150.0,85.0,0.0,10.0,10.5,10.6,10.3,11.1,-9999.0,1040.0,63.0,59.0,4.6,5.8,6.7,4.6
2022-01-01 10:50:00,168.0,86.0,0.0,8.8,10.3,10.4,10.2,11.2,-9999.0,1050.0,55.0,58.0,5.4,6.2,7.6,5.4
2022-01-01 11:00:00,182.0,86.0,0.0,16.0,10.5,10.7,10.4,11.4,-9999.0,1051.0,68.0,60.0,5.0,6.3,7.7,5.3
2022-01-01 11:10:00,179.0,82.0,0.0,12.8,10.8,10.9,10.7,12.0,-9999.0,1110.0,85.0,82.0,5.4,6.7,8.5,5.4
2022-01-01 11:20:00,180.0,83.0,0.0,13.2,10.8,10.9,10.6,12.0,-9999.0,1114.0,75.0,85.0,5.4,6.7,8.9,5.6
2022-01-01 11:30:00,159.0,84.0,0.0,11.4,10.5,10.6,10.4,11.6,-9999.0,1129.0,70.0,65.0,6.1,7.2,9.3,6.2
2022-01-01 11:40:00,115.0,84.0,0.0,10.2,10.3,10.4,10.3,11.2,-9999.0,1140.0,74.0,75.0,6.5,7.7,9.4,6.5
2022-01-01 11:50:00,95.0,84.0,0.0,11.9,10.2,10.3,10.2,10.6,-9999.0,1142.0,79.0,88.0,6.4,7.4,9.1,6.4
2022-01-01 12:00:00,89.0,84.0,0.0,9.3,10.1,10.2,10.1,9.8,-9999.0,1153.0,83.0,88.0,6.6,7.5,9.2,6.7
2022-01-01 12:10:00,97.0,85.0,0.1,10.2,10.1,10.1,9.9,9.8,-9999.0,1210.0,74.0,79.0,6.6,8.3,9.9,6.6
2022-01-01 12:20:00,144.0,86.0,0.0,10.3,10.0,10.1,9.9,9.8,-9999.0,1214.0,73.0,76.0,6.5,8.1,8.8,7.0
2022-01-01 12:30:00,259.0,86.0,0.1,10.3,10.2,10.4,10.0,10.4,-9999.0,1230.0,72.0,71.0,6.8,7.8,9.6,6.8
2022-01-01 12:40:00,232.0,85.0,0.0,13.4,10.5,10.6,10.4,10.8,-9999.0,1231.0,78.0,76.0,5.2,7.1,7.8,6.6
2022-01-01 12:50:00,190.0,84.0,0.0,10.8,10.6,10.7,10.6,10.9,-9999.0,1248.0,81.0,81.0,6.1,8.3,9.4,6.3
2022-01-01 13:00:00,169.0,83.0,0.0,11.0,10.7,10.7,10.6,11.0,-9999.0,1251.0,86.0,82.0,5.6,6.7,8.2,6.2
2022-01-01 13:10:00,167.0,83.0,0.0,11.6,10.6,10.8,10.6,11.3,-9999.0,1301.0,84.0,88.0,5.1,6.8,8.1,5.7
2022-01-01 13:20:00,162.0,83.0,0.0,11.2,10.5,10.8,10.4,11.4,-9999.0,1320.0,79.0,89.0,5.8,6.9,8.2,5.8
2022-01-01 13:30:00,149.0,83.0,0.0,12.9,10.4,10.5,10.4,11.3,-9999.0,1326.0,75.0,83.0,5.2,7.0,8.3,5.9
2022-01-01 13:40:00,165.0,83.0,0.0,10.7,10.6,10.6,10.5,11.6,-9999.0,1340.0,60.0,58.0,5.1,6.6,7.4,5.1
2022-01-01 13:50:00,220.0,83.0,0.0,10.0,10.6,10.7,10.5,11.8,-9999.0,1349.0,59.0,58.0,5.5,6.5,7.4,5.5
2022-01-01 14:00:00,238.0,83.0,0.0,9.5,10.7,10.8,10.6,12.1,-9999.0,1353.0,67.0,63.0,5.8,7.0,7.7,5.9
2022-01-01 14:10:00,268.0,83.0,0.0,12.3,11.0,11.2,10.7,12.9,-9999.0,1401.0,69.0,67.0,5.0,6.0,7.1,5.8
2022-01-01 14:20:00,304.0,81.0,0.0,11.3,11.4,11.6,11.2,14.1,-9999.0,1411.0,68.0,67.0,4.7,5.7,6.6,5.0
2022-01-01 14:30:00,250.0,80.0,0.0,11.3,11.5,11.7,11.4,14.0,-9999.0,1421.0,69.0,83.0,4.7,5.6,6.9,4.8
2022-01-01 14:40:00,376.0,76.0,0.0,10.9,11.9,12.2,11.5,15.2,-9999.0,1438.0,72.0,69.0,4.7,5.9,6.9,4.9
2022-01-01 14:50:00,327.0,76.0,0.0,11.4,12.1,12.4,11.9,15.0,-9999.0,1443.0,72.0,74.0,4.5,5.3,6.2,4.9
2022-01-01 15:00:00,416.0,74.0,0.0,9.6,12.4,12.5,12.4,17.0,-9999.0,1500.0,72.0,75.0,4.8,5.8,6.6,4.8
2022-01-01 15:10:00,432.0,73.0,0.0,10.0,12.5,12.7,12.4,17.3,-9999.0,1509.0,71.0,71.0,4.9,5.7,7.0,4.9
2022-01-01 15:20:00,379.0,72.0,0.0,10.2,12.6,12.8,12.4,17.5,-9999.0,1512.0,71.0,69.0,4.6,5.7,6.6,5.1
2022-01-01 15:30:00,257.0,71.0,0.0,17.6,12.6,12.8,12.4,16.8,-9999.0,1524.0,90.0,76.0,4.2,5.4,6.2,4.6
2022-01-01 15:40:00,130.0,73.0,0.0,14.2,12.2,12.4,11.9,14.2,-9999.0,1540.0,85.0,81.0,4.4,5.6,6.4,4.4
2022-01-01 15:50:00,181.0,74.0,0.0,11.7,11.9,12.0,11.8,14.3,-9999.0,1544.0,87.0,82.0,4.2,5.3,5.8,4.9
2022-01-01 16:00:00,142.0,76.0,0.0,10.7,11.8,11.9,11.7,13.1,-9999.0,1600.0,79.0,76.0,4.4,5.3,5.8,4.4
2022-01-01 16:10:00,106.0,76.0,0.0,10.8,11.7,11.9,11.7,11.9,-9999.0,1603.0,79.0,73.0,3.8,4.9,5.7,4.4
2022-01-01 16:20:00,79.0,73.0,0.0,11.8,11.8,11.9,11.7,11.9,-9999.0,1611.0,85.0,87.0,3.2,4.0,5.2,3.8
2022-01-01 16:30:00,58.0,74.0,0.0,10.4,11.6,11.7,11.5,12.0,-9999.0,1630.0,78.0,74.0,3.8,4.4,5.4,3.8
2022-01-01 16:40:00,32.0,75.0,0.0,10.9,11.2,11.5,11.0,11.4,-9999.0,1639.0,72.0,70.0,4.3,4.8,5.9,4.3
2022-01-01 16:50:00,12.0,77.0,0.0,10.2,10.9,11.0,10.7,10.5,-9999.0,1650.0,66.0,71.0,4.8,5.2,6.5,4.8
2022-01-01 17:00:00,1.0,80.0,0.0,10.0,10.5,10.8,10.3,10.1,-9999.0,1651.0,67.0,77.0,4.7,5.5,6.9,4.8
2022-01-01 17:10:00,0.0,82.0,0.0,10.9,10.1,10.3,10.0,9.7,-9999.0,1705.0,65.0,67.0,4.6,5.5,6.8,4.8
2022-01-01 17:20:00,0.0,84.0,0.0,8.1,9.9,10.0,9.9,9.6,-9999.0,1720.0,62.0,59.0,5.4,6.3,7.0,5.4
2022-01-01 17:30:00,0.0,85.0,0.0,9.9,9.8,9.9,9.8,9.6,-9999.0,1721.0,68.0,66.0,5.0,5.5,7.0,5.4
2022-01-01 17:40:00,0.0,86.0,0.0,9.8,9.8,9.9,9.8,9.6,-9999.0,1739.0,71.0,77.0,5.0,5.8,7.0,5.1
2022-01-01 17:50:00,0.0,86.0,0.0,9.9,9.8,9.9,9.8,9.6,-9999.0,1750.0,74.0,88.0,5.1,5.9,7.3,5.1
2022-01-01 18:00:00,0.0,85.0,0.0,10.9,9.8,9.8,9.8,9.6,-9999.0,1752.0,72.0,76.0,5.0,6.2,7.3,5.2
2022-01-01 18:10:00,0.0,85.0,0.0,10.4,9.8,9.8,9.8,9.6,-9999.0,1804.0,72.0,76.0,4.7,5.5,7.4,5.0
2022-01-01 18:20:00,0.0,85.0,0.0,9.8,9.8,9.8,9.8,9.6,-9999.0,1820.0,68.0,67.0,5.1,5.7,7.2,5.1
2022-01-01 18:30:00,0.0,85.0,0.0,8.4,9.8,9.8,9.8,9.6,-9999.0,1823.0,64.0,71.0,4.8,5.3,6.7,5.2
2022-01-01 18:40:00,0.0,85.0,0.0,8.3,9.8,9.8,9.8,9.6,-9999.0,1832.0,59.0,67.0,4.6,5.6,6.6,4.8
2022-01-01 18:50:00,0.0,86.0,0.0,9.2,9.7,9.8,9.7,9.6,-9999.0,1844.0,53.0,43.0,4.4,5.3,6.0,4.7
2022-01-01 19:00:00,0.0,86.0,0.0,11.3,9.7,9.8,9.7,9.6,-9999.0,1851.0,52.0,44.0,4.3,5.0,6.4,4.4
2022-01-01 19:10:00,0.0,86.0,0.0,10.1,9.8,9.8,9.8,9.6,-9999.0,1906.0,51.0,45.0,4.3,4.8,6.2,4.5
2022-01-01 19:20:00,0.0,86.0,0.0,10.4,9.8,9.9,9.8,9.7,-9999.0,1920.0,55.0,87.0,4.5,5.0,6.6,4.5
2022-01-01 19:30:00,0.0,86.0,0.0,10.3,9.8,9.9,9.8,9.6,-9999.0,1930.0,66.0,69.0,5.0,5.6,6.6,5.0
2022-01-01 19:40:00,0.0,86.0,0.0,9.4,9.8,9.9,9.8,9.6,-9999.0,1933.0,68.0,62.0,4.9,5.5,6.6,5.0
2022-01-01 19:50:00,0.0,85.0,0.0,7.2,9.9,9.9,9.8,9.5,-9999.0,1950.0,66.0,66.0,5.3,5.7,6.5,5.3
2022-01-01 20:00:00,0.0,84.0,0.0,9.0,9.9,9.9,9.8,9.4,-9999.0,1954.0,59.0,68.0,4.6,5.7,6.7,5.3
2022-01-01 20:10:00,0.0,85.0,0.0,7.5,9.7,9.8,9.7,9.3,-9999.0,2010.0,59.0,67.0,4.8,5.5,6.3,4.8
2022-01-01 20:20:00,0.0,85.0,0.0,7.7,9.6,9.7,9.6,9.3,-9999.0,2020.0,65.0,65.0,5.2,5.6,6.6,5.2
2022-01-01 20:30:00,0.0,85.0,0.0,8.3,9.6,9.7,9.6,9.2,-9999.0,2021.0,64.0,63.0,4.7,5.3,6.1,5.2
2022-01-01 20:40:00,0.0,85.0,0.0,6.5,9.8,9.9,9.6,9.5,-9999.0,2037.0,63.0,58.0,5.1,5.6,6.2,5.1
2022-01-01 20:50:00,0.0,84.0,0.0,5.7,9.9,9.9,9.8,9.6,-9999.0,2041.0,59.0,62.0,4.8,5.4,6.1,5.0
2022-01-01 21:00:00,0.0,84.0,0.0,9.2,9.9,9.9,9.8,9.5,-9999.0,2051.0,65.0,60.0,4.2,4.5,5.4,4.7
2022-01-01 21:10:00,0.0,84.0,0.0,9.2,9.8,9.9,9.8,9.5,-9999.0,2110.0,62.0,59.0,4.4,5.0,5.8,4.4
2022-01-01 21:20:00,0.0,83.0,0.0,9.8,9.9,9.9,9.8,9.6,-9999.0,2116.0,72.0,74.0,4.3,5.2,6.0,4.5
2022-01-01 21:30:00,0.0,82.0,0.0,10.5,10.0,10.1,9.9,9.7,-9999.0,2121.0,78.0,84.0,3.5,4.1,5.0,4.2
2022-01-01 21:40:00,0.0,82.0,0.0,12.9,10.1,10.1,10.0,9.7,-9999.0,2131.0,92.0,100.0,3.2,3.7,4.9,3.5
2022-01-01 21:50:00,0.0,82.0,0.0,10.6,10.1,10.2,10.0,9.7,-9999.0,2148.0,96.0,87.0,3.5,4.1,5.3,3.6
2022-01-01 22:00:00,0.0,80.0,0.0,13.1,10.2,10.3,10.2,9.9,-9999.0,2151.0,85.0,88.0,2.9,4.2,4.8,3.6
2022-01-01 22:10:00,0.0,79.0,0.0,19.6,10.4,10.4,10.3,9.8,-9999.0,2201.0,75.0,95.0,1.9,3.0,3.7,2.6
2022-01-01 22:20:00,0.0,81.0,0.0,9.1,10.1,10.4,10.0,9.6,-9999.0,2220.0,40.0,63.0,3.5,4.6,5.2,3.5
2022-01-01 22:30:00,0.0,82.0,0.0,13.2,9.9,10.0,9.8,9.5,-9999.0,2221.0,38.0,35.0,2.5,3.3,4.1,3.6
2022-01-01 22:40:00,0.0,83.0,0.0,7.1,9.7,9.8,9.6,9.2,-9999.0,2240.0,27.0,23.0,2.6,3.1,3.5,2.6
2022-01-01 22:50:00,0.0,83.0,0.0,13.7,9.6,9.7,9.6,9.3,-9999.0,2244.0,42.0,31.0,2.5,3.4,3.8,2.8
2022-01-01 23:00:00,0.0,83.0,0.0,12.9,9.6,9.7,9.6,9.3,-9999.0,2251.0,58.0,49.0,2.1,2.4,3.0,2.4
2022-01-01 23:10:00,0.0,83.0,0.0,9.1,9.6,9.6,9.6,9.3,-9999.0,2310.0,59.0,66.0,2.4,3.0,3.5,2.4
2022-01-01 23:20:00,0.0,84.0,0.0,8.9,9.6,9.6,9.5,9.2,-9999.0,2317.0,57.0,45.0,2.8,3.3,3.9,2.9
2022-01-01 23:30:00,0.0,84.0,0.0,10.4,9.5,9.5,9.5,9.2,-9999.0,2330.0,59.0,60.0,3.2,3.6,4.6,3.2
2022-01-01 23:40:00,0.0,84.0,0.0,8.6,9.5,9.5,9.4,8.9,-9999.0,2339.0,61.0,61.0,3.5,3.8,4.7,3.5
