date,Grad,RH,Rain,STDwd,TD,TDmax,TDmin,TG,TW,Time,WD,WDmax,WS,WS1mm,WSmax,Ws10mm
2022-01-01 23:50:00,0.0,85.0,0.0,8.6,9.4,9.5,9.4,8.9,-9999.0,2350.0,67.0,61.0,3.6,4.2,5.0,3.6
2022-01-02 00:00:00,0.0,85.0,0.0,7.4,9.4,9.5,9.4,9.1,-9999.0,2355.0,65.0,60.0,3.8,4.3,5.0,3.9
2022-01-02 00:10:00,0.0,85.0,0.0,7.3,9.4,9.4,9.3,8.9,-9999.0,8.0,66.0,64.0,4.0,4.3,4.9,4.0
2022-01-02 00:20:00,0.0,85.0,0.0,7.6,9.3,9.4,9.3,8.8,-9999.0,20.0,70.0,69.0,4.2,4.7,5.3,4.2
2022-01-02 00:30:00,0.0,84.0,0.0,6.2,9.4,9.5,9.4,8.9,-9999.0,26.0,70.0,70.0,4.4,4.8,5.3,4.5
2022-01-02 00:40:00,0.0,83.0,0.0,6.0,9.6,9.6,9.5,8.9,-9999.0,31.0,78.0,75.0,4.2,4.6,5.0,4.3
2022-01-02 00:50:00,0.0,82.0,0.0,7.3,9.6,9.6,9.5,8.8,-9999.0,50.0,73.0,79.0,4.6,5.0,5.9,4.6
2022-01-02 01:00:00,0.0,82.0,0.0,8.4,9.4,9.5,9.4,8.7,-9999.0,57.0,69.0,54.0,4.6,5.1,5.9,4.8
2022-01-02 01:10:00,0.0,83.0,0.0,9.0,9.3,9.4,9.3,8.5,-9999.0,103.0,78.0,72.0,4.4,4.8,5.5,4.6
2022-01-02 01:20:00,0.0,83.0,0.0,10.0,9.3,9.4,9.3,8.6,-9999.0,111.0,80.0,73.0,3.7,4.7,5.2,4.4
2022-01-02 01:30:00,0.0,83.0,0.0,12.7,9.3,9.4,9.2,8.7,-9999.0,121.0,87.0,79.0,3.2,4.2,4.8,3.5
2022-01-02 01:40:00,0.0,83.0,0.0,12.7,9.3,9.4,9.2,8.7,-9999.0,131.0,91.0,76.0,2.9,3.6,4.7,3.3
2022-01-02 01:50:00,0.0,83.0,0.0,10.7,9.3,9.4,9.3,8.9,-9999.0,146.0,91.0,83.0,3.0,3.7,4.7,3.2
2022-01-02 02:00:00,0.0,83.0,0.0,12.8,9.4,9.5,9.3,8.9,-9999.0,151.0,72.0,87.0,2.5,3.1,3.9,2.8
2022-01-02 02:10:00,0.0,83.0,0.0,9.0,9.4,9.5,9.4,8.9,-9999.0,210.0,57.0,55.0,2.7,3.5,4.3,2.7
2022-01-02 02:20:00,0.0,84.0,0.0,7.8,9.3,9.4,9.2,8.6,-9999.0,220.0,65.0,63.0,3.5,4.0,4.9,3.5
2022-01-02 02:30:00,0.0,84.0,0.0,7.6,9.2,9.2,9.2,8.6,-9999.0,230.0,65.0,65.0,4.2,4.7,5.4,4.2
2022-01-02 02:40:00,0.0,84.0,0.0,7.1,9.2,9.2,9.2,8.7,-9999.0,238.0,65.0,61.0,4.4,4.9,5.8,4.4
2022-01-02 02:50:00,0.0,84.0,0.0,8.7,9.2,9.3,9.2,8.9,-9999.0,241.0,61.0,75.0,4.3,4.7,6.3,4.3
2022-01-02 03:00:00,0.0,84.0,0.0,9.5,9.3,9.4,9.2,9.0,-9999.0,253.0,57.0,60.0,4.0,4.8,6.0,4.4
2022-01-02 03:10:00,0.0,84.0,0.0,9.1,9.4,9.4,9.3,9.1,-9999.0,310.0,65.0,65.0,4.4,4.8,5.6,4.4
2022-01-02 03:20:00,0.0,84.0,0.0,7.4,9.4,9.5,9.4,9.3,-9999.0,317.0,64.0,62.0,4.5,5.2,6.0,4.6
2022-01-02 03:30:00,0.0,84.0,0.0,7.8,9.5,9.5,9.5,9.3,-9999.0,321.0,65.0,65.0,4.2,4.8,5.5,4.4
2022-01-02 03:40:00,0.0,84.0,0.0,7.3,9.5,9.5,9.5,9.3,-9999.0,336.0,65.0,73.0,4.3,4.8,5.4,4.3
2022-01-02 03:50:00,0.0,84.0,0.0,9.9,9.5,9.6,9.5,9.3,-9999.0,341.0,71.0,63.0,3.9,4.4,5.0,4.2
2022-01-02 04:00:00,0.0,84.0,0.0,10.2,9.6,9.6,9.6,9.3,-9999.0,352.0,66.0,70.0,3.5,4.2,5.0,3.8
2022-01-02 04:10:00,0.0,84.0,0.0,9.6,9.6,9.6,9.5,9.2,-9999.0,401.0,58.0,67.0,3.2,3.7,4.8,3.5
2022-01-02 04:20:00,0.0,85.0,0.0,8.4,9.4,9.5,9.4,8.9,-9999.0,420.0,55.0,60.0,3.4,3.9,4.9,3.4
2022-01-02 04:30:00,0.0,85.0,0.0,7.7,9.3,9.4,9.2,8.4,-9999.0,428.0,64.0,60.0,3.8,4.2,4.9,3.9
2022-01-02 04:40:00,0.0,86.0,0.0,10.6,9.1,9.2,9.0,7.9,-9999.0,431.0,69.0,68.0,3.2,3.6,4.9,3.8
2022-01-02 04:50:00,0.0,86.0,0.0,9.9,8.9,9.0,8.8,7.6,-9999.0,450.0,67.0,56.0,3.4,3.8,4.7,3.4
2022-01-02 05:00:00,0.0,87.0,0.0,10.7,8.8,8.8,8.7,7.4,-9999.0,458.0,66.0,67.0,3.5,4.0,4.9,3.6
2022-01-02 05:10:00,0.0,87.0,0.0,8.8,8.6,8.7,8.6,7.2,-9999.0,510.0,61.0,68.0,3.4,3.9,4.8,3.4
2022-01-02 05:20:00,0.0,88.0,0.0,11.1,8.6,8.6,8.5,7.1,-9999.0,514.0,72.0,55.0,3.2,3.9,4.6,3.6
2022-01-02 05:30:00,0.0,88.0,0.0,19.1,8.4,8.5,8.2,6.6,-9999.0,521.0,95.0,79.0,1.6,2.9,3.4,3.1
2022-01-02 05:40:00,0.0,89.0,0.0,15.0,8.2,8.2,8.1,6.2,-9999.0,531.0,110.0,76.0,1.1,1.5,2.2,1.4
2022-01-02 05:50:00,0.0,89.0,0.0,10.1,8.1,8.2,8.1,6.2,-9999.0,550.0,110.0,106.0,2.1,2.6,3.6,2.1
2022-01-02 06:00:00,0.0,89.0,0.0,12.6,8.3,8.4,8.2,6.7,-9999.0,600.0,84.0,73.0,3.1,3.7,4.5,3.1
2022-01-02 06:10:00,0.0,89.0,0.0,12.0,8.5,8.5,8.4,7.0,-9999.0,606.0,80.0,74.0,3.1,4.0,5.0,3.5
2022-01-02 06:20:00,0.0,89.0,0.0,7.0,8.5,8.6,8.4,7.1,-9999.0,620.0,81.0,83.0,3.7,4.2,5.0,3.7
2022-01-02 06:30:00,0.0,89.0,0.0,14.2,8.4,8.5,8.3,7.2,-9999.0,621.0,88.0,83.0,2.5,3.4,4.0,3.6
2022-01-02 06:40:00,0.0,89.0,0.0,9.2,8.4,8.4,8.3,7.4,-9999.0,640.0,73.0,60.0,3.9,4.7,5.4,3.9
2022-01-02 06:50:00,4.0,89.0,0.0,9.8,8.4,8.4,8.4,7.3,-9999.0,645.0,73.0,66.0,4.1,4.7,5.3,4.3
2022-01-02 07:00:00,10.0,88.0,0.0,6.9,8.4,8.5,8.4,7.3,-9999.0,651.0,80.0,71.0,3.9,4.4,5.1,4.1
2022-01-02 07:10:00,27.0,87.0,0.0,5.0,8.6,8.7,8.4,7.6,-9999.0,708.0,73.0,82.0,4.0,4.6,4.9,4.2
2022-01-02 07:20:00,77.0,86.0,0.0,6.6,8.8,9.1,8.6,8.9,-9999.0,711.0,68.0,67.0,3.1,3.3,3.6,3.9
2022-01-02 07:30:00,69.0,83.0,0.0,4.5,9.4,9.6,9.1,10.0,-9999.0,730.0,63.0,56.0,3.4,3.8,4.1,3.4
2022-01-02 07:40:00,61.0,82.0,0.0,7.0,9.6,9.7,9.6,9.9,-9999.0,732.0,63.0,61.0,3.2,3.9,4.2,3.4
2022-01-02 07:50:00,81.0,82.0,0.0,4.8,9.8,9.9,9.6,10.1,-9999.0,746.0,58.0,48.0,3.1,3.8,4.1,3.4
2022-01-02 08:00:00,74.0,81.0,0.0,4.3,10.0,10.0,9.9,10.1,-9999.0,800.0,62.0,62.0,3.3,3.9,4.1,3.3
2022-01-02 08:10:00,59.0,82.0,0.0,4.8,9.9,10.0,9.8,9.6,-9999.0,810.0,65.0,69.0,4.0,4.7,5.5,4.0
2022-01-02 08:20:00,92.0,83.0,0.0,7.9,9.7,9.8,9.6,9.5,-9999.0,816.0,61.0,59.0,4.3,4.7,5.4,4.4
2022-01-02 08:30:00,268.0,85.0,0.0,8.8,10.0,10.4,9.6,11.7,-9999.0,821.0,51.0,42.0,3.7,4.1,4.9,4.2
2022-01-02 08:40:00,304.0,82.0,0.0,11.7,10.6,10.9,10.4,13.4,-9999.0,832.0,49.0,44.0,3.3,4.6,5.3,3.7
2022-01-02 08:50:00,331.0,80.0,0.0,10.4,11.0,11.2,10.9,13.8,-9999.0,849.0,56.0,51.0,3.8,4.7,5.3,3.8
2022-01-02 09:00:00,357.0,77.0,0.0,11.9,11.6,11.7,11.1,14.6,-9999.0,851.0,59.0,55.0,3.2,4.1,4.7,3.8
2022-01-02 09:10:00,198.0,76.0,0.0,10.4,11.9,12.2,11.6,15.4,-9999.0,904.0,48.0,58.0,2.8,3.4,4.0,3.4
2022-01-02 09:20:00,102.0,76.0,0.0,9.7,11.7,12.2,11.5,13.2,-9999.0,911.0,47.0,36.0,2.6,3.2,3.6,2.7
2022-01-02 09:30:00,116.0,77.0,0.0,15.9,11.6,11.8,11.4,12.2,-9999.0,921.0,55.0,41.0,1.6,2.5,2.9,2.5
2022-01-02 09:40:00,112.0,73.0,0.0,20.3,11.9,11.9,11.8,12.3,-9999.0,931.0,95.0,101.0,0.9,1.2,1.4,1.4
2022-01-02 09:50:00,98.0,72.0,0.0,17.8,12.0,12.2,11.9,12.7,-9999.0,941.0,42.0,77.0,0.5,0.8,1.0,0.9
2022-01-02 10:00:00,78.0,72.0,0.0,9.5,11.8,11.9,11.7,12.1,-9999.0,956.0,13.0,20.0,0.6,0.7,0.9,0.6
2022-01-02 10:10:00,67.0,71.0,0.0,0.2,11.8,11.9,11.8,11.8,-9999.0,1001.0,356.0,356.0,0.2,0.6,0.6,0.6
2022-01-02 10:20:00,100.0,71.0,0.0,7.6,11.8,11.9,11.7,11.4,-9999.0,1019.0,358.0,357.0,0.3,0.7,0.8,0.3
2022-01-02 10:30:00,389.0,69.0,0.0,41.6,12.6,13.5,11.9,14.8,-9999.0,1030.0,251.0,241.0,0.4,1.6,2.5,0.4
2022-01-02 10:40:00,603.0,66.0,0.0,18.7,13.5,13.6,13.3,18.8,-9999.0,1040.0,222.0,227.0,1.9,2.8,4.1,1.9
2022-01-02 10:50:00,638.0,65.0,0.0,22.4,13.8,13.8,13.5,19.0,-9999.0,1046.0,226.0,223.0,2.3,3.3,4.1,2.4
2022-01-02 11:00:00,627.0,65.0,0.0,14.6,13.6,13.8,13.4,19.3,-9999.0,1100.0,223.0,221.0,2.6,3.2,4.4,2.6
2022-01-02 11:10:00,696.0,65.0,0.0,20.3,13.8,14.0,13.6,20.0,-9999.0,1110.0,199.0,210.0,3.0,3.5,4.6,3.0
2022-01-02 11:20:00,665.0,66.0,0.0,36.9,13.9,14.2,13.6,20.8,-9999.0,1113.0,230.0,209.0,2.5,3.4,4.1,3.0
2022-01-02 11:30:00,170.0,69.0,0.0,46.0,13.4,14.1,13.0,17.3,-9999.0,1121.0,249.0,271.0,2.3,3.8,4.7,2.5
2022-01-02 11:40:00,81.0,74.0,0.0,18.0,12.7,13.0,12.5,13.9,-9999.0,1136.0,261.0,259.0,2.2,3.0,3.9,2.6
2022-01-02 11:50:00,105.0,77.0,0.0,12.4,12.4,12.5,12.3,13.3,-9999.0,1150.0,271.0,280.0,2.4,2.9,3.9,2.4
2022-01-02 12:00:00,305.0,76.0,0.0,16.7,12.6,12.9,12.3,14.7,-9999.0,1158.0,278.0,286.0,2.2,3.0,3.7,2.5
2022-01-02 12:10:00,337.0,71.0,0.0,19.7,12.9,13.1,12.8,16.8,-9999.0,1210.0,271.0,298.0,3.2,4.3,5.5,3.2
2022-01-02 12:20:00,143.0,72.0,0.0,12.6,12.8,12.8,12.7,14.9,-9999.0,1215.0,296.0,305.0,3.2,3.9,4.6,3.6
2022-01-02 12:30:00,181.0,71.0,0.0,18.9,12.8,12.8,12.7,14.4,-9999.0,1221.0,276.0,254.0,2.7,3.5,4.4,3.1
2022-01-02 12:40:00,209.0,71.0,0.0,16.9,12.9,13.1,12.7,15.2,-9999.0,1231.0,279.0,279.0,2.3,3.3,3.7,2.8
2022-01-02 12:50:00,218.0,70.0,0.0,9.3,13.1,13.1,13.0,15.0,-9999.0,1250.0,292.0,276.0,3.5,4.9,6.1,3.5
2022-01-02 13:00:00,231.0,71.0,0.0,11.2,13.1,13.1,13.0,15.3,-9999.0,1256.0,292.0,280.0,3.9,4.7,5.2,4.1
2022-01-02 13:10:00,54.0,73.0,0.0,13.0,12.6,13.0,12.3,13.4,-9999.0,1307.0,286.0,289.0,4.5,5.6,6.7,4.5
2022-01-02 13:20:00,29.0,74.0,0.0,7.7,12.3,12.4,12.2,12.7,-9999.0,1311.0,280.0,287.0,4.1,4.8,5.3,4.4
2022-01-02 13:30:00,50.0,75.0,0.0,9.8,12.2,12.3,12.2,12.6,-9999.0,1324.0,281.0,278.0,4.0,5.0,5.6,4.2
2022-01-02 13:40:00,79.0,74.0,0.0,11.6,12.3,12.4,12.3,12.8,-9999.0,1331.0,275.0,256.0,3.5,4.2,5.4,4.0
2022-01-02 13:50:00,131.0,74.0,0.0,8.0,12.6,12.7,12.3,13.4,-9999.0,1344.0,294.0,300.0,3.5,4.4,4.9,3.8
2022-01-02 14:00:00,337.0,73.0,0.0,17.1,12.9,13.3,12.7,15.1,-9999.0,1351.0,268.0,250.0,2.4,3.1,4.0,3.4
2022-01-02 14:10:00,303.0,70.0,0.0,18.2,13.6,13.8,13.3,17.3,-9999.0,1410.0,287.0,283.0,3.1,4.2,4.8,3.1
2022-01-02 14:20:00,215.0,70.0,0.0,12.2,13.4,13.6,13.4,15.2,-9999.0,1420.0,284.0,285.0,4.1,5.1,5.6,4.1
2022-01-02 14:30:00,388.0,68.0,0.0,10.3,13.8,14.0,13.4,16.8,-9999.0,1428.0,281.0,284.0,4.0,4.7,5.7,4.1
2022-01-02 14:40:00,228.0,68.0,0.0,12.0,13.5,13.7,13.4,15.3,-9999.0,1440.0,281.0,272.0,4.7,5.8,6.4,4.7
2022-01-02 14:50:00,181.0,69.0,0.0,16.3,13.7,13.9,13.5,15.5,-9999.0,1450.0,300.0,309.0,5.0,6.3,7.3,5.0
2022-01-02 15:00:00,51.0,73.0,0.0,5.9,12.9,13.6,12.6,13.6,-9999.0,1459.0,322.0,319.0,6.3,7.2,7.6,6.3
2022-01-02 15:10:00,107.0,75.0,0.0,5.5,12.6,12.7,12.6,13.2,-9999.0,1501.0,319.0,315.0,5.7,6.5,7.1,6.3
2022-01-02 15:20:00,203.0,73.0,0.0,8.9,13.1,13.5,12.7,15.3,-9999.0,1511.0,309.0,314.0,5.0,5.6,6.6,5.5
2022-01-02 15:30:00,123.0,74.0,0.0,8.2,12.8,13.1,12.7,13.7,-9999.0,1525.0,309.0,311.0,4.9,5.7,6.3,5.4
2022-01-02 15:40:00,72.0,74.0,0.0,6.0,12.7,13.0,12.5,13.1,-9999.0,1540.0,300.0,302.0,5.1,5.6,6.3,5.1
2022-01-02 15:50:00,58.0,75.0,0.0,9.0,12.5,12.6,12.5,12.4,-9999.0,1541.0,306.0,314.0,4.6,5.3,6.0,5.2
2022-01-02 16:00:00,35.0,76.0,0.0,6.1,12.3,12.5,12.2,12.1,-9999.0,1600.0,309.0,308.0,5.5,6.2,7.1,5.5
2022-01-02 16:10:00,22.0,76.0,0.0,5.7,12.1,12.2,12.1,11.9,-9999.0,1602.0,310.0,310.0,4.8,5.6,5.8,5.5
2022-01-02 16:20:00,10.0,78.0,0.0,8.9,12.2,12.3,12.1,12.2,-9999.0,1620.0,316.0,311.0,5.9,7.3,8.1,5.9
2022-01-02 16:30:00,11.0,80.0,0.0,5.9,12.0,12.1,11.9,11.9,-9999.0,1625.0,319.0,319.0,6.2,7.2,8.1,6.4
2022-01-02 16:40:00,8.0,81.0,0.0,5.5,11.7,11.9,11.6,11.2,-9999.0,1631.0,320.0,318.0,5.6,6.3,6.9,6.2
2022-01-02 16:50:00,2.0,82.0,0.0,6.0,11.5,11.6,11.3,10.7,-9999.0,1647.0,319.0,315.0,5.9,6.6,7.4,6.1
2022-01-02 17:00:00,0.0,83.0,0.0,4.8,11.1,11.3,11.0,10.2,-9999.0,1651.0,318.0,312.0,5.0,5.5,6.5,5.8
2022-01-02 17:10:00,0.0,83.0,0.0,4.8,11.1,11.1,11.0,10.3,-9999.0,1709.0,318.0,328.0,5.5,6.2,7.0,5.6
2022-01-02 17:20:00,0.0,84.0,0.0,5.1,10.8,11.0,10.7,9.7,-9999.0,1711.0,316.0,315.0,4.3,5.1,5.7,5.4
2022-01-02 17:30:00,0.0,85.0,0.0,4.8,10.6,10.7,10.5,9.4,-9999.0,1721.0,313.0,320.0,4.0,4.3,4.7,4.3
2022-01-02 17:40:00,0.0,86.0,0.0,3.7,10.4,10.5,10.3,9.1,-9999.0,1740.0,316.0,316.0,4.4,4.6,5.1,4.4
2022-01-02 17:50:00,0.0,87.0,0.0,3.5,10.1,10.3,10.1,8.9,-9999.0,1746.0,316.0,313.0,4.4,4.7,5.2,4.5
2022-01-02 18:00:00,0.0,88.0,0.0,3.5,10.0,10.1,9.9,8.8,-9999.0,1800.0,317.0,321.0,4.5,5.1,5.5,4.5
2022-01-02 18:10:00,0.0,88.0,0.0,3.8,9.9,10.0,9.8,8.7,-9999.0,1805.0,320.0,321.0,4.5,5.1,5.6,4.7
2022-01-02 18:20:00,0.0,89.0,0.0,3.1,9.7,9.8,9.6,8.6,-9999.0,1811.0,327.0,328.0,4.4,4.8,5.2,4.5
2022-01-02 18:30:00,0.0,89.0,0.0,2.5,9.6,9.7,9.5,8.4,-9999.0,1824.0,326.0,329.0,4.1,4.6,4.9,4.4
2022-01-02 18:40:00,0.0,90.0,0.0,2.7,9.2,9.5,9.0,7.9,-9999.0,1831.0,328.0,328.0,3.4,3.8,4.0,4.0
2022-01-02 18:50:00,0.0,90.0,0.0,3.5,8.9,9.1,8.8,7.5,-9999.0,1850.0,330.0,327.0,3.5,3.7,4.0,3.5
2022-01-02 19:00:00,0.0,91.0,0.0,1.9,8.6,8.8,8.4,7.2,-9999.0,1900.0,335.0,337.0,3.6,4.0,4.2,3.6
2022-01-02 19:10:00,0.0,92.0,0.0,2.0,8.6,8.6,8.4,7.4,-9999.0,1906.0,337.0,336.0,3.8,4.0,4.2,3.9
2022-01-02 19:20:00,0.0,92.0,0.0,2.8,8.6,8.6,8.6,7.4,-9999.0,1920.0,333.0,326.0,3.7,4.0,4.5,3.7
2022-01-02 19:30:00,0.0,92.0,0.0,2.8,8.5,8.6,8.5,7.4,-9999.0,1930.0,329.0,329.0,4.1,4.3,4.9,4.1
2022-01-02 19:40:00,0.0,92.0,0.0,2.4,8.5,8.6,8.4,7.4,-9999.0,1931.0,327.0,326.0,4.0,4.1,4.7,4.1
2022-01-02 19:50:00,0.0,92.0,0.0,3.1,8.6,8.6,8.5,7.4,-9999.0,1950.0,328.0,330.0,4.4,4.6,5.3,4.4
2022-01-02 20:00:00,0.0,92.0,0.0,2.2,8.5,8.6,8.4,7.4,-9999.0,1953.0,331.0,327.0,4.4,4.7,5.0,4.5
2022-01-02 20:10:00,0.0,91.0,0.0,2.1,8.5,8.6,8.4,7.4,-9999.0,2010.0,330.0,330.0,4.5,5.0,5.2,4.5
2022-01-02 20:20:00,0.0,92.0,0.0,1.9,8.4,8.5,8.4,7.3,-9999.0,2015.0,334.0,334.0,4.5,4.7,4.9,4.7
2022-01-02 20:30:00,0.0,92.0,0.0,1.8,8.3,8.5,8.2,7.2,-9999.0,2021.0,335.0,338.0,4.1,4.4,4.6,4.5
2022-01-02 20:40:00,0.0,92.0,0.0,0.9,8.1,8.2,8.0,6.9,-9999.0,2040.0,334.0,334.0,4.1,4.3,4.5,4.1
2022-01-02 20:50:00,0.0,93.0,0.0,2.7,8.1,8.2,7.8,7.0,-9999.0,2050.0,334.0,324.0,4.5,4.9,5.2,4.5
2022-01-02 21:00:00,0.0,93.0,0.0,2.2,8.3,8.4,8.1,7.1,-9999.0,2051.0,342.0,339.0,3.8,4.3,4.4,4.5
2022-01-02 21:10:00,0.0,93.0,0.0,3.3,8.0,8.1,7.8,6.9,-9999.0,2110.0,334.0,328.0,3.7,4.3,4.6,3.7
2022-01-02 21:20:00,0.0,94.0,0.0,2.8,8.2,8.5,7.8,7.6,-9999.0,2117.0,327.0,333.0,4.2,4.4,4.7,4.3
2022-01-02 21:30:00,0.0,94.0,0.0,5.1,8.8,9.0,8.5,8.5,-9999.0,2124.0,331.0,324.0,3.9,4.5,4.7,4.2
2022-01-02 21:40:00,0.0,94.0,0.0,3.3,8.9,9.0,8.8,8.5,-9999.0,2131.0,341.0,341.0,3.3,3.5,3.7,3.8
2022-01-02 21:50:00,0.0,94.0,0.0,3.6,9.1,9.3,8.9,8.8,-9999.0,2150.0,341.0,343.0,3.5,4.2,4.3,3.5
2022-01-02 22:00:00,0.0,94.0,0.2,6.2,9.3,9.5,9.1,9.1,-9999.0,2157.0,347.0,357.0,4.0,4.7,5.4,4.1
2022-01-02 22:10:00,0.0,94.0,0.4,11.6,9.6,9.6,9.4,9.3,-9999.0,2201.0,359.0,4.0,2.8,3.8,4.1,3.9
2022-01-02 22:20:00,0.0,94.0,0.2,4.8,9.2,9.4,9.2,9.0,-9999.0,2215.0,359.0,354.0,2.9,3.8,4.0,3.2
2022-01-02 22:30:00,0.0,94.0,0.0,23.1,9.2,9.2,9.1,8.8,-9999.0,2221.0,337.0,261.0,2.2,2.6,2.8,2.7
2022-01-02 22:40:00,0.0,94.0,0.2,9.6,9.2,9.3,9.1,9.0,-9999.0,2231.0,287.0,266.0,1.7,2.5,2.7,2.3
2022-01-02 22:50:00,0.0,94.0,0.0,5.0,9.2,9.3,9.1,8.8,-9999.0,2241.0,271.0,270.0,0.8,1.2,1.3,1.5
2022-01-02 23:00:00,0.0,94.0,0.0,0.1,9.0,9.1,8.9,8.1,-9999.0,2251.0,261.0,262.0,0.1,0.5,0.6,0.7
2022-01-02 23:10:00,0.0,95.0,0.0,0.2,8.8,8.9,8.7,7.6,-9999.0,2306.0,256.0,256.0,0.1,0.3,0.4,0.1
2022-01-02 23:20:00,0.0,95.0,0.0,2.8,8.7,8.7,8.6,7.7,-9999.0,2320.0,288.0,292.0,0.1,0.8,1.1,0.1
2022-01-02 23:30:00,0.0,95.0,0.0,10.0,8.6,8.7,8.4,8.0,-9999.0,2330.0,290.0,274.0,0.9,1.2,1.4,0.9
2022-01-02 23:40:00,0.0,95.0,0.0,6.8,8.4,8.5,8.4,7.6,-9999.0,2340.0,280.0,291.0,1.5,1.9,2.3,1.5
2022-01-02 23:50:00,0.0,96.0,0.0,12.6,8.7,8.9,8.4,7.9,-9999.0,2349.0,309.0,300.0,2.1,2.5,2.9,2.1
