date,original,mis_1,mis_2,mis_3
2019-07-01 00:00:00,21.808333333333334,21.808333333333334,21.808333333333334,21.808333333333334
2019-07-01 02:00:00,20.808333333333334,20.808333333333334,20.808333333333334,20.808333333333334
2019-07-01 04:00:00,20.283333333333335,20.283333333333335,20.283333333333335,20.283333333333335
2019-07-01 06:00:00,22.21666666666667,22.21666666666667,22.21666666666667,22.21666666666667
2019-07-01 08:00:00,26.09166666666667,26.09166666666667,,26.09166666666667
2019-07-01 10:00:00,28.133333333333336,28.133333333333336,28.133333333333336,28.133333333333336
2019-07-01 12:00:00,28.675,28.675,28.675,28.675
2019-07-01 14:00:00,27.891666666666666,27.891666666666666,27.891666666666666,27.891666666666666
2019-07-01 16:00:00,26.025000000000002,26.025000000000002,26.025000000000002,26.025000000000002
2019-07-01 18:00:00,23.316666666666666,23.316666666666666,23.316666666666666,23.316666666666666
2019-07-01 20:00:00,21.474999999999998,21.474999999999998,21.474999999999998,21.474999999999998
2019-07-01 22:00:00,21.508333333333336,21.508333333333336,21.508333333333336,21.508333333333336
2019-07-02 00:00:00,21.175,21.175,21.175,21.175
2019-07-02 02:00:00,21.008333333333333,21.008333333333333,21.008333333333333,21.008333333333333
2019-07-02 04:00:00,20.566666666666666,20.566666666666666,20.566666666666666,20.566666666666666
2019-07-02 06:00:00,22.825,22.825,22.825,22.825
2019-07-02 08:00:00,25.191666666666666,25.191666666666666,25.191666666666666,25.191666666666666
2019-07-02 10:00:00,26.78333333333333,26.78333333333333,26.78333333333333,26.78333333333333
2019-07-02 12:00:00,27.308333333333334,27.308333333333334,27.308333333333334,27.308333333333334
2019-07-02 14:00:00,26.916666666666668,26.916666666666668,26.916666666666668,26.916666666666668
2019-07-02 16:00:00,25.25,25.25,25.25,25.25
2019-07-02 18:00:00,22.95,22.95,22.95,22.95
2019-07-02 20:00:00,20.75,20.75,20.75,20.75
2019-07-02 22:00:00,19.366666666666667,19.366666666666667,19.366666666666667,19.366666666666667
2019-07-03 00:00:00,18.625,18.625,18.625,18.625
2019-07-03 02:00:00,18.433333333333334,,18.433333333333334,18.433333333333334
2019-07-03 04:00:00,18.208333333333332,18.208333333333332,,18.208333333333332
2019-07-03 06:00:00,19.991666666666667,19.991666666666667,,19.991666666666667
2019-07-03 08:00:00,23.325,23.325,,23.325
2019-07-03 10:00:00,25.941666666666666,25.941666666666666,25.941666666666666,25.941666666666666
2019-07-03 12:00:00,27.133333333333336,27.133333333333336,27.133333333333336,27.133333333333336
2019-07-03 14:00:00,26.833333333333332,26.833333333333332,26.833333333333332,26.833333333333332
2019-07-03 16:00:00,25.391666666666666,25.391666666666666,25.391666666666666,25.391666666666666
2019-07-03 18:00:00,22.974999999999998,22.974999999999998,22.974999999999998,22.974999999999998
2019-07-03 20:00:00,20.75,20.75,20.75,20.75
2019-07-03 22:00:00,19.758333333333333,19.758333333333333,19.758333333333333,19.758333333333333
2019-07-04 00:00:00,19.400000000000002,,19.400000000000002,19.400000000000002
2019-07-04 02:00:00,18.825,,18.825,18.825
2019-07-04 04:00:00,19.233333333333334,19.233333333333334,19.233333333333334,19.233333333333334
2019-07-04 06:00:00,22.53333333333333,22.53333333333333,,22.53333333333333
2019-07-04 08:00:00,25.59166666666667,25.59166666666667,,25.59166666666667
2019-07-04 10:00:00,28.133333333333336,28.133333333333336,,28.133333333333336
2019-07-04 12:00:00,29.53333333333333,,,29.53333333333333
2019-07-04 14:00:00,28.616666666666664,28.616666666666664,,28.616666666666664
2019-07-04 16:00:00,26.825,26.825,,26.825
2019-07-04 18:00:00,23.166666666666668,23.166666666666668,,23.166666666666668
2019-07-04 20:00:00,20.575,20.575,20.575,20.575
2019-07-04 22:00:00,19.091666666666665,19.091666666666665,19.091666666666665,19.091666666666665
2019-07-05 00:00:00,18.158333333333335,18.158333333333335,18.158333333333335,18.158333333333335
2019-07-05 02:00:00,17.650000000000002,17.650000000000002,,17.650000000000002
2019-07-05 04:00:00,17.575,,17.575,17.575
2019-07-05 06:00:00,20.650000000000002,20.650000000000002,20.650000000000002,20.650000000000002
2019-07-05 08:00:00,24.724999999999998,24.724999999999998,24.724999999999998,24.724999999999998
2019-07-05 10:00:00,26.45,26.45,26.45,26.45
2019-07-05 12:00:00,27.59166666666667,27.59166666666667,27.59166666666667,27.59166666666667
2019-07-05 14:00:00,27.5,,27.5,27.5
2019-07-05 16:00:00,26.241666666666664,26.241666666666664,26.241666666666664,26.241666666666664
2019-07-05 18:00:00,22.974999999999998,,22.974999999999998,22.974999999999998
2019-07-05 20:00:00,20.25,20.25,20.25,20.25
2019-07-05 22:00:00,19.150000000000002,19.150000000000002,19.150000000000002,19.150000000000002
2019-07-06 00:00:00,20.041666666666668,20.041666666666668,20.041666666666668,20.041666666666668
2019-07-06 02:00:00,21.016666666666666,21.016666666666666,21.016666666666666,21.016666666666666
2019-07-06 04:00:00,21.900000000000002,21.900000000000002,21.900000000000002,21.900000000000002
2019-07-06 06:00:00,22.316666666666666,,22.316666666666666,22.316666666666666
2019-07-06 08:00:00,25.166666666666668,25.166666666666668,25.166666666666668,25.166666666666668
2019-07-06 10:00:00,27.525000000000002,27.525000000000002,27.525000000000002,27.525000000000002
2019-07-06 12:00:00,29.09166666666667,,29.09166666666667,29.09166666666667
2019-07-06 14:00:00,28.05,,,28.05
2019-07-06 16:00:00,26.558333333333334,26.558333333333334,,26.558333333333334
2019-07-06 18:00:00,24.05,24.05,,24.05
2019-07-06 20:00:00,23.883333333333336,23.883333333333336,23.883333333333336,23.883333333333336
2019-07-06 22:00:00,24.2,,24.2,24.2
2019-07-07 00:00:00,23.03333333333333,23.03333333333333,,23.03333333333333
2019-07-07 02:00:00,21.575,21.575,,21.575
2019-07-07 04:00:00,22.083333333333332,22.083333333333332,22.083333333333332,22.083333333333332
2019-07-07 06:00:00,21.84166666666667,21.84166666666667,21.84166666666667,21.84166666666667
2019-07-07 08:00:00,24.916666666666668,24.916666666666668,24.916666666666668,24.916666666666668
2019-07-07 10:00:00,27.71666666666667,27.71666666666667,27.71666666666667,27.71666666666667
2019-07-07 12:00:00,28.583333333333332,28.583333333333332,28.583333333333332,28.583333333333332
2019-07-07 14:00:00,28.291666666666668,28.291666666666668,28.291666666666668,28.291666666666668
2019-07-07 16:00:00,25.816666666666666,25.816666666666666,25.816666666666666,25.816666666666666
2019-07-07 18:00:00,22.95,22.95,22.95,22.95
2019-07-07 20:00:00,21.108333333333334,21.108333333333334,21.108333333333334,21.108333333333334
2019-07-07 22:00:00,20.325,20.325,20.325,20.325
2019-07-08 00:00:00,19.533333333333335,,19.533333333333335,19.533333333333335
2019-07-08 02:00:00,19.441666666666666,19.441666666666666,19.441666666666666,19.441666666666666
2019-07-08 04:00:00,19.2,19.2,19.2,19.2
2019-07-08 06:00:00,20.508333333333333,20.508333333333333,20.508333333333333,20.508333333333333
2019-07-08 08:00:00,23.141666666666666,23.141666666666666,23.141666666666666,23.141666666666666
2019-07-08 10:00:00,26.7,26.7,26.7,26.7
2019-07-08 12:00:00,28.208333333333332,28.208333333333332,28.208333333333332,28.208333333333332
2019-07-08 14:00:00,27.883333333333336,27.883333333333336,27.883333333333336,27.883333333333336
2019-07-08 16:00:00,26.833333333333332,26.833333333333332,26.833333333333332,26.833333333333332
2019-07-08 18:00:00,23.75,23.75,23.75,23.75
2019-07-08 20:00:00,21.816666666666666,21.816666666666666,21.816666666666666,21.816666666666666
2019-07-08 22:00:00,22.0,22.0,22.0,22.0
2019-07-09 00:00:00,22.508333333333336,22.508333333333336,22.508333333333336,22.508333333333336
2019-07-09 02:00:00,21.641666666666666,21.641666666666666,21.641666666666666,21.641666666666666
2019-07-09 04:00:00,20.741666666666667,20.741666666666667,20.741666666666667,20.741666666666667
2019-07-09 06:00:00,20.2,20.2,20.2,20.2
2019-07-09 08:00:00,23.65833333333333,23.65833333333333,,23.65833333333333
2019-07-09 10:00:00,27.583333333333332,27.583333333333332,27.583333333333332,27.583333333333332
2019-07-09 12:00:00,29.266666666666666,29.266666666666666,29.266666666666666,29.266666666666666
2019-07-09 14:00:00,28.425,28.425,28.425,28.425
2019-07-09 16:00:00,26.883333333333336,26.883333333333336,,26.883333333333336
2019-07-09 18:00:00,24.59166666666667,24.59166666666667,,24.59166666666667
2019-07-09 20:00:00,22.833333333333332,22.833333333333332,22.833333333333332,22.833333333333332
2019-07-09 22:00:00,22.3,22.3,22.3,22.3
2019-07-10 00:00:00,21.741666666666664,21.741666666666664,21.741666666666664,21.741666666666664
2019-07-10 02:00:00,21.391666666666666,21.391666666666666,21.391666666666666,21.391666666666666
2019-07-10 04:00:00,21.041666666666668,21.041666666666668,21.041666666666668,21.041666666666668
2019-07-10 06:00:00,22.683333333333334,22.683333333333334,22.683333333333334,22.683333333333334
2019-07-10 08:00:00,26.491666666666664,26.491666666666664,,26.491666666666664
2019-07-10 10:00:00,29.458333333333332,29.458333333333332,,29.458333333333332
2019-07-10 12:00:00,30.816666666666666,30.816666666666666,,30.816666666666666
2019-07-10 14:00:00,29.891666666666666,29.891666666666666,,29.891666666666666
2019-07-10 16:00:00,27.941666666666666,27.941666666666666,27.941666666666666,27.941666666666666
2019-07-10 18:00:00,24.808333333333334,24.808333333333334,24.808333333333334,24.808333333333334
2019-07-10 20:00:00,24.09166666666667,24.09166666666667,24.09166666666667,24.09166666666667
2019-07-10 22:00:00,24.833333333333332,24.833333333333332,24.833333333333332,24.833333333333332
2019-07-11 00:00:00,24.391666666666666,24.391666666666666,24.391666666666666,24.391666666666666
2019-07-11 02:00:00,23.675,23.675,23.675,23.675
2019-07-11 04:00:00,23.150000000000002,23.150000000000002,,23.150000000000002
2019-07-11 06:00:00,25.916666666666668,25.916666666666668,,25.916666666666668
2019-07-11 08:00:00,30.2,30.2,,30.2
2019-07-11 10:00:00,30.125,30.125,,30.125
2019-07-11 12:00:00,31.116666666666664,31.116666666666664,31.116666666666664,31.116666666666664
2019-07-11 14:00:00,30.433333333333334,30.433333333333334,30.433333333333334,30.433333333333334
2019-07-11 16:00:00,29.191666666666666,29.191666666666666,29.191666666666666,29.191666666666666
2019-07-11 18:00:00,26.691666666666666,26.691666666666666,26.691666666666666,26.691666666666666
2019-07-11 20:00:00,25.3,25.3,25.3,25.3
2019-07-11 22:00:00,24.025000000000002,24.025000000000002,24.025000000000002,24.025000000000002
2019-07-12 00:00:00,23.84166666666667,23.84166666666667,23.84166666666667,23.84166666666667
2019-07-12 02:00:00,24.083333333333332,24.083333333333332,,24.083333333333332
2019-07-12 04:00:00,23.416666666666668,23.416666666666668,23.416666666666668,23.416666666666668
2019-07-12 06:00:00,26.875,26.875,26.875,26.875
2019-07-12 08:00:00,29.75,29.75,29.75,29.75
2019-07-12 10:00:00,30.166666666666668,30.166666666666668,30.166666666666668,30.166666666666668
2019-07-12 12:00:00,30.241666666666664,30.241666666666664,30.241666666666664,30.241666666666664
2019-07-12 14:00:00,29.71666666666667,29.71666666666667,29.71666666666667,29.71666666666667
2019-07-12 16:00:00,27.891666666666666,27.891666666666666,27.891666666666666,27.891666666666666
2019-07-12 18:00:00,23.7,23.7,23.7,23.7
2019-07-12 20:00:00,21.441666666666666,21.441666666666666,21.441666666666666,21.441666666666666
2019-07-12 22:00:00,20.566666666666666,20.566666666666666,20.566666666666666,20.566666666666666
2019-07-13 00:00:00,20.25,20.25,20.25,20.25
2019-07-13 02:00:00,19.75,19.75,19.75,19.75
2019-07-13 04:00:00,19.466666666666665,19.466666666666665,19.466666666666665,19.466666666666665
2019-07-13 06:00:00,20.808333333333334,20.808333333333334,20.808333333333334,20.808333333333334
2019-07-13 08:00:00,22.866666666666664,22.866666666666664,22.866666666666664,22.866666666666664
2019-07-13 10:00:00,24.974999999999998,24.974999999999998,24.974999999999998,24.974999999999998
2019-07-13 12:00:00,26.71666666666667,26.71666666666667,26.71666666666667,26.71666666666667
2019-07-13 14:00:00,26.208333333333332,26.208333333333332,26.208333333333332,26.208333333333332
2019-07-13 16:00:00,24.308333333333334,,,24.308333333333334
2019-07-13 18:00:00,21.825,21.825,21.825,21.825
2019-07-13 20:00:00,19.583333333333332,19.583333333333332,,19.583333333333332
2019-07-13 22:00:00,18.8,,,18.8
2019-07-14 00:00:00,18.375,18.375,18.375,18.375
2019-07-14 02:00:00,17.883333333333333,17.883333333333333,17.883333333333333,17.883333333333333
2019-07-14 04:00:00,17.833333333333332,17.833333333333332,17.833333333333332,17.833333333333332
2019-07-14 06:00:00,19.541666666666668,19.541666666666668,19.541666666666668,19.541666666666668
2019-07-14 08:00:00,23.53333333333333,,,23.53333333333333
2019-07-14 10:00:00,26.583333333333332,26.583333333333332,,26.583333333333332
2019-07-14 12:00:00,28.316666666666666,,,28.316666666666666
2019-07-14 14:00:00,27.458333333333332,27.458333333333332,,27.458333333333332
2019-07-14 16:00:00,25.95,25.95,25.95,25.95
2019-07-14 18:00:00,22.558333333333334,22.558333333333334,22.558333333333334,22.558333333333334
2019-07-14 20:00:00,20.041666666666668,20.041666666666668,20.041666666666668,20.041666666666668
2019-07-14 22:00:00,19.033333333333335,19.033333333333335,19.033333333333335,19.033333333333335
2019-07-15 00:00:00,18.566666666666666,18.566666666666666,18.566666666666666,18.566666666666666
2019-07-15 02:00:00,18.341666666666665,18.341666666666665,18.341666666666665,18.341666666666665
2019-07-15 04:00:00,18.608333333333334,18.608333333333334,18.608333333333334,18.608333333333334
2019-07-15 06:00:00,19.833333333333332,19.833333333333332,19.833333333333332,19.833333333333332
2019-07-15 08:00:00,22.916666666666668,22.916666666666668,22.916666666666668,22.916666666666668
2019-07-15 10:00:00,25.349999999999998,25.349999999999998,25.349999999999998,25.349999999999998
2019-07-15 12:00:00,26.858333333333334,26.858333333333334,26.858333333333334,26.858333333333334
2019-07-15 14:00:00,26.983333333333334,26.983333333333334,26.983333333333334,26.983333333333334
2019-07-15 16:00:00,24.672727272727272,24.672727272727272,,24.672727272727272
2019-07-15 18:00:00,21.683333333333334,21.683333333333334,21.683333333333334,21.683333333333334
2019-07-15 20:00:00,20.166666666666668,,20.166666666666668,20.166666666666668
2019-07-15 22:00:00,19.6,19.6,19.6,
2019-07-16 00:00:00,19.533333333333335,19.533333333333335,19.533333333333335,
2019-07-16 02:00:00,19.141666666666666,19.141666666666666,19.141666666666666,
2019-07-16 04:00:00,18.858333333333334,18.858333333333334,18.858333333333334,
2019-07-16 06:00:00,20.408333333333335,20.408333333333335,,20.408333333333335
2019-07-16 08:00:00,23.5,23.5,,23.5
2019-07-16 10:00:00,25.974999999999998,25.974999999999998,,25.974999999999998
2019-07-16 12:00:00,28.041666666666668,28.041666666666668,,28.041666666666668
2019-07-16 14:00:00,28.858333333333334,28.858333333333334,,28.858333333333334
2019-07-16 16:00:00,27.925,,,27.925
2019-07-16 18:00:00,25.78333333333333,25.78333333333333,,25.78333333333333
2019-07-16 20:00:00,25.099999999999998,25.099999999999998,,25.099999999999998
2019-07-16 22:00:00,25.241666666666664,25.241666666666664,25.241666666666664,25.241666666666664
2019-07-17 00:00:00,25.974999999999998,25.974999999999998,,
2019-07-17 02:00:00,25.741666666666664,25.741666666666664,,
2019-07-17 04:00:00,26.78333333333333,26.78333333333333,,
2019-07-17 06:00:00,29.125,29.125,,
2019-07-17 08:00:00,33.5,33.5,,
2019-07-17 10:00:00,34.88333333333333,34.88333333333333,,
2019-07-17 12:00:00,34.15833333333333,34.15833333333333,34.15833333333333,
2019-07-17 14:00:00,31.766666666666666,31.766666666666666,31.766666666666666,
2019-07-17 16:00:00,29.474999999999998,29.474999999999998,29.474999999999998,
2019-07-17 18:00:00,26.875,26.875,26.875,
2019-07-17 20:00:00,22.741666666666664,22.741666666666664,22.741666666666664,
2019-07-17 22:00:00,21.733333333333334,21.733333333333334,21.733333333333334,
2019-07-18 00:00:00,21.283333333333335,21.283333333333335,21.283333333333335,
2019-07-18 02:00:00,22.275000000000002,22.275000000000002,22.275000000000002,
2019-07-18 04:00:00,22.03333333333333,22.03333333333333,22.03333333333333,
2019-07-18 06:00:00,23.358333333333334,,23.358333333333334,
2019-07-18 08:00:00,25.599999999999998,25.599999999999998,25.599999999999998,
2019-07-18 10:00:00,27.125,,27.125,
2019-07-18 12:00:00,27.275000000000002,27.275000000000002,27.275000000000002,
2019-07-18 14:00:00,26.325,26.325,26.325,
2019-07-18 16:00:00,24.650000000000002,24.650000000000002,24.650000000000002,
2019-07-18 18:00:00,22.183333333333334,22.183333333333334,22.183333333333334,
2019-07-18 20:00:00,20.666666666666668,20.666666666666668,20.666666666666668,
2019-07-18 22:00:00,19.825,19.825,19.825,
2019-07-19 00:00:00,19.333333333333332,19.333333333333332,19.333333333333332,
2019-07-19 02:00:00,18.866666666666667,18.866666666666667,,
2019-07-19 04:00:00,18.575,18.575,,
2019-07-19 06:00:00,20.041666666666668,20.041666666666668,,
2019-07-19 08:00:00,22.925,22.925,,
2019-07-19 10:00:00,25.59166666666667,,,
2019-07-19 12:00:00,27.258333333333336,27.258333333333336,27.258333333333336,
2019-07-19 14:00:00,26.816666666666666,26.816666666666666,26.816666666666666,
2019-07-19 16:00:00,25.133333333333336,25.133333333333336,25.133333333333336,
2019-07-19 18:00:00,22.175,22.175,22.175,
2019-07-19 20:00:00,20.400000000000002,20.400000000000002,20.400000000000002,
2019-07-19 22:00:00,19.425,,,
2019-07-20 00:00:00,18.858333333333334,18.858333333333334,18.858333333333334,
2019-07-20 02:00:00,18.683333333333334,18.683333333333334,18.683333333333334,
2019-07-20 04:00:00,18.633333333333333,18.633333333333333,18.633333333333333,
2019-07-20 06:00:00,19.775000000000002,19.775000000000002,19.775000000000002,
2019-07-20 08:00:00,22.650000000000002,22.650000000000002,22.650000000000002,
2019-07-20 10:00:00,25.525000000000002,25.525000000000002,,
2019-07-20 12:00:00,26.916666666666668,26.916666666666668,,
2019-07-20 14:00:00,26.083333333333332,26.083333333333332,,
2019-07-20 16:00:00,24.358333333333334,24.358333333333334,,
2019-07-20 18:00:00,21.566666666666666,21.566666666666666,,
2019-07-20 20:00:00,20.158333333333335,20.158333333333335,,
2019-07-20 22:00:00,19.208333333333332,19.208333333333332,,
2019-07-21 00:00:00,18.841666666666665,,,
2019-07-21 02:00:00,18.683333333333334,18.683333333333334,,
2019-07-21 04:00:00,18.541666666666668,18.541666666666668,,18.541666666666668
2019-07-21 06:00:00,19.633333333333333,19.633333333333333,19.633333333333333,19.633333333333333
2019-07-21 08:00:00,22.883333333333336,22.883333333333336,22.883333333333336,22.883333333333336
